ROW_ID,ZIPCODE,LONGITUDE,LATITUDE,UNITS,LONGITUDE_RAD,LATITUDE_RAD,CENTER_SALES
3352,24939,9.4206,54.7983,4358,0.16442048751337782,0.9564107594956086,25575.0
3950,66763,6.7312,49.3549,4836,0.11748160261024232,0.8614055069925494,25574.0
4956,24941,9.4109,54.7652,2605,0.16425119057593435,0.9558330555131985,25537.0
6169,27619,8.65,53.5333,2411,0.15097098029750952,0.9343323444578804,25503.0
1959,27574,8.6098,53.5299,2988,0.15026935793820778,0.9342730032633125,25503.0
1187,73563,9.9667,48.8167,1019,0.17395173055851884,0.8520121449583158,25433.0
6143,88368,9.75,47.85,1029,0.17016960206944712,0.8351400470792867,25426.0
5580,73447,10.1055,48.7839,1829,0.17637424756028697,0.8514396769636617,25371.0
3943,9212,12.7661,50.8358,2060,0.2228104776388481,0.8872520878853334,25346.0
7715,35096,8.6958,50.7542,1331,0.1517703410949229,0.8858278992157059,25341.0
5951,85459,11.9333,48.3833,415,0.2082753756282393,0.8444478879801725,25256.0
7453,73553,9.7167,48.85,1106,0.169588407428533,0.85259333959923,25249.0
4280,82237,11.2,48.0833,2328,0.1954768762233649,0.8392119002241895,25217.0
1192,53545,7.2833,50.5833,1478,0.127117565410503,0.8828451315240478,25210.0
2265,33775,8.1435,52.0406,5004,0.14213088763615822,0.9082798147133611,25200.0
4727,66424,7.3357,49.3248,8365,0.12803211793854805,0.8608801628876991,25196.0
3080,74930,8.9308,49.1908,684,0.15587186483710957,0.8585414216900267,25173.0
1963,21337,10.4398,53.2558,4938,0.18220888324970402,0.9294890557835962,25164.0
6345,63840,9.2103,49.8697,425,0.16075006009643375,0.8703904619818162,25109.0
6431,46485,6.6824,51.6637,6653,0.11662988193526909,0.9017016687625944,25008.0
5740,58730,7.7853,51.4746,3861,0.13587911825551455,0.8984012511470731,24989.0
1694,21339,10.3968,53.2604,2730,0.18145839167134648,0.9295693409291879,24937.0
756,21403,10.4667,53.2167,162,0.18267837681849047,0.9288066320460664,24912.0
2030,55545,7.8378,49.8484,3984,0.13679541611281157,0.8700187068511414,24893.0
1563,78652,8.6,48.1167,921,0.15009831567151233,0.8397948401943556,24858.0
2836,47661,6.4476,51.545,1548,0.1125318488515864,0.8996299629404771,24837.0
8051,53881,6.8478,50.6272,7115,0.1195166565180677,0.8836113310656732,24822.0
3339,79353,7.7389,48.1228,1667,0.13506928548258917,0.8399013052787272,24770.0
230,38312,10.4833,52.0833,595,0.18296810147432155,0.9090250703039626,24750.0
7246,46284,6.962999999999999,51.6812,4887,0.12152727581636515,0.9020071013816934,24702.0
2041,53879,6.7939,50.6611,10198,0.11857592405124275,0.8842029976820992,24701.0
4408,38471,10.8833,52.4833,1709,0.18994941848229888,0.91600638731194,24676.0
793,35043,8.7645,50.7765,2782,0.152969382291043,0.8862171076389007,24643.0
4808,78089,8.3667,48.0833,246,0.14602646252660956,0.8392119002241895,24625.0
3866,24955,9.3833,54.8,2509,0.16376947970238392,0.9564404300928926,24608.0
3355,46395,6.6063,51.8208,5333,0.11530168637450139,0.9044435810174775,24602.0
7301,21365,10.45,53.2833,2566,0.18238690683340741,0.9299690213278945,24599.0
3264,79427,7.65,47.8833,619,0.13351768777756623,0.8357212417202008,24548.0
3438,91186,11.0589,49.2678,1555,0.1930142166488009,0.8598853252140624,24546.0
6129,67378,8.2472,49.2328,284,0.14394079407047633,0.8592744599758643,24541.0
7996,33428,8.2211,51.9659,12548,0.14348526313570584,0.9069760537621212,24506.0
3453,29227,10.0993,52.611000000000004,3316,0.1762660371466633,0.9182351727667368,24405.0
2544,67435,8.1378,49.3567,2649,0.14203140386879456,0.8614369229190851,24388.0
4278,21357,10.3921,53.2877,1928,0.18137636119650272,0.9300458158149824,24361.0
4636,73571,9.8833,48.8667,491,0.17249612596235558,0.8528848095843131,24349.0
6377,21244,9.8621,53.3285,8067,0.17212611616093276,0.930757910149796,24344.0
5925,24943,9.4833,54.7667,5232,0.16551480895437826,0.9558592354519785,24312.0
4405,76831,8.055,49.1825,1304,0.14058627124814324,0.8583965593621111,24300.0
1115,53426,7.1833,50.5,320,0.12537223615850868,0.8813912722571364,24271.0
7459,74626,9.4383,49.1794,2836,0.1647294107909808,0.8583424541552993,24246.0
614,88437,9.8833,48.1333,636,0.17249612596235558,0.8400845648501866,24241.0
7963,79359,7.75,48.15,997,0.13526301702956053,0.8403760348352697,24224.0
3941,65594,8.1667,50.4,1914,0.14253580402262092,0.8796459430051421,24196.0
2609,33161,8.6701,51.8296,4390,0.15132179147716035,0.904597169991653,24165.0
3085,71560,9.5009,49.0025,1144,0.16582198690272926,0.8552549667085213,24164.0
2540,58739,7.8646,51.492,1957,0.13726316435234603,0.8987049384369201,24143.0
7079,77797,8.0,48.4333,875,0.13962634015954636,0.8453205526061697,24116.0
6219,55583,7.8426,49.8096,588,0.13687919191690728,0.8693415191013676,24106.0
846,24245,10.1667,54.2333,201,0.1774423890625075,0.9465496492218407,24084.0
7735,35039,8.7773,50.8098,5374,0.1531927844352983,0.8867983022798149,24075.0
5256,35037,8.7625,50.803000000000004,8786,0.1529344757060031,0.8866796198906793,24075.0
3796,74912,8.992,49.2069,3129,0.15694000633933014,0.8588224196995977,24053.0
7632,67590,8.211,49.6359,496,0.1433089848812544,0.8663098821906534,24032.0
4225,85452,11.85,48.2833,1541,0.20682151636132803,0.8427025587281781,24009.0
1554,67482,8.1736,49.2817,527,0.14265623174100853,0.8601279259800895,23987.0
3557,58809,7.7805,51.2779,2058,0.1357953424514188,0.8949681885084003,23899.0
4275,97490,10.15,50.1,1590,0.17715091907742445,0.8744099552491591,23878.0
6102,29229,10.0833,52.6167,2110,0.17598678446634422,0.9183346565341004,23877.0
6496,29221,10.085,52.6175,4066,0.17601645506362815,0.9183486191681164,23877.0
3879,27578,8.5977,53.5887,4584,0.15005817309871647,0.9352992568634854,23842.0
3210,27568,8.5741,53.5687,2212,0.1496462753952458,0.9349501910130864,23842.0
6091,73337,9.8,48.6,1240,0.1710422666954443,0.8482300164692442,23818.0
2516,55593,7.8167,49.85,579,0.13642715164064076,0.8700466321191733,23813.0
5793,77723,8.0075,48.4106,1813,0.13975723985344593,0.844924362865967,23812.0
1525,21335,10.4078,53.2329,7518,0.18165037788906582,0.9290893753848894,23777.0
4233,59597,8.2908,51.6034,2413,0.1447017576243459,0.9006492352236418,23768.0
2949,21360,10.35,53.2833,622,0.1806415775814131,0.9299690213278945,23761.0
5510,79426,7.6333,47.85,1163,0.13322621779248317,0.8351400470792867,23750.0
5583,65604,8.0401,50.4039,2236,0.1403262171895961,0.8797140108459699,23737.0
1774,35510,8.6639,50.4262,4974,0.15121358106353672,0.8801032192691647,23734.0
3732,75050,8.9819,49.1564,1901,0.15676372808487868,0.8579410284273405,23729.0
7521,21391,10.35,53.25,1092,0.1806415775814131,0.9293878266869805,23726.0
5493,66862,7.6167,49.4167,380,0.1329364931366521,0.8624841204702818,23705.0
453,85354,11.7331,48.3938,8293,0.20478122646574667,0.8446311475516318,23674.0
1491,27576,8.5933,53.5545,833,0.14998137861162872,0.9347023542593031,23661.0
6167,27580,8.5968,53.5685,1969,0.15004246513544853,0.9349467003545824,23661.0
4088,47647,6.3667,51.45,1820,0.11111987748672297,0.8979719001510826,23654.0
667,73268,9.4333,48.55,391,0.16464214432838106,0.8473573518432469,23650.0
4951,58515,7.6258,51.2012,2198,0.13309531809858358,0.8936295209721207,23647.0
986,68649,8.4828,49.7211,528,0.14805278978817496,0.8677969027133526,23637.0
6528,24999,9.5167,54.8167,209,0.16609774892454438,0.9567319000779756,23620.0
510,59590,8.4819,51.6324,5492,0.14803708182490702,0.9011553807067202,23610.0
7535,38229,10.3667,52.0875,3914,0.18093304756649617,0.9090983741325463,23593.0
1438,63911,9.1772,49.7702,1381,0.16017235611402358,0.8686538593760819,23551.0
7494,64747,9.0667,49.8,3107,0.15824376729056988,0.8691739674931761,23542.0
3788,64750,9.0753,49.7883,1291,0.15839386560624139,0.8689697639706928,23542.0
3668,96482,10.927,50.225,1082,0.19071212736542037,0.876591616814152,23493.0
5672,82515,11.4273,47.9075,4846,0.19944400961314804,0.8361436113991834,23456.0
7858,46483,6.6223,51.657,3701,0.11558093905482049,0.9015847317027108,23442.0
4340,79400,7.6545,47.7146,1520,0.13359622759390594,0.8327768712720863,23419.0
3007,63863,9.2575,49.82,654,0.16157385550337505,0.869523033343575,23380.0
4955,25355,9.75,53.7667,2548,0.17016960206944712,0.9384059429320352,23333.0
6119,38275,10.3333,52.0667,88,0.18035010759633005,0.9087353456481315,23322.0
4714,57413,7.9667,51.1667,2338,0.13904514551863226,0.8930273823801826,23301.0
7492,35041,8.7513,50.8165,3070,0.15273899882977976,0.8869152393396984,23300.0
1495,67363,8.2694,49.2508,1128,0.14432825716441908,0.8595886192412232,23291.0
3547,96479,10.8833,50.25,841,0.18994941848229888,0.8770279491271507,23225.0
276,65629,8.05,50.3333,61,0.14049900478554353,0.8784818083940619,23216.0
105,12589,13.7034,52.4438,1487,0.23916944871779097,0.9153169822574022,23181.0
7596,51588,7.55,50.9,4380,0.13177235852557187,0.8883725892651138,23149.0
6363,77948,7.8833,48.3667,2568,0.13758954092246897,0.8441581633243415,23136.0
4283,24944,9.4698,54.8092,3097,0.165279189505359,0.956601000384076,23135.0
1997,79739,7.8833,47.6,453,0.13758954092246897,0.8307767239493009,23131.0
4469,29225,10.0402,52.6122,4384,0.1752345475587347,0.9182561167177606,23091.0
1003,41849,6.15,51.1,2918,0.10733774899765128,0.8918632477691024,23084.0
7684,25368,9.6167,53.7833,85,0.16784307817653868,0.9386956675878662,23083.0
4673,74928,9.0817,49.2919,85,0.15850556667836901,0.8603059495637929,23081.0
3910,97503,10.35,50.0333,195,0.1806415775814131,0.8732458206380789,23015.0
6749,21358,10.3167,53.2833,55,0.180060382940499,0.9299690213278945,22988.0
7794,85445,11.85,48.3167,1867,0.20682151636132803,0.8432854986983441,22979.0
3001,73344,9.6445,48.5999,326,0.16832827970859313,0.8482282711399921,22954.0
4027,38274,10.2833,52.0833,124,0.1794774429703329,0.9090250703039626,22938.0
1573,72401,8.8024,48.3413,2253,0.15363086207754886,0.8437148496943347,22932.0
2259,48607,7.1771,52.2162,3431,0.12526402574488504,0.9113446128798631,22905.0
4840,88138,9.7708,47.6137,2734,0.17053263055386195,0.8310158340568241,22886.0
5643,88149,9.6167,47.5833,811,0.16784307817653868,0.8304852539642178,22877.0
1372,88079,9.602,47.5969,3456,0.16758651477649553,0.830722618742489,22877.0
94,38556,10.7167,52.5,436,0.1870416999484763,0.9162978572970231,22832.0
2143,49377,8.2848,52.7266,12964,0.14459703786922623,0.9202527733820421,22830.0
1159,95499,11.5667,50.0333,110,0.20187699859042813,0.8732458206380789,22822.0
7601,31515,9.4354,52.4269,7560,0.16467879624267295,0.9150220216138152,22802.0
2442,21407,10.4333,53.2,550,0.18209543684832438,0.9285151620609834,22800.0
3194,21279,9.75,53.3833,1166,0.17016960206944712,0.9317143505798889,22777.0
2830,96486,10.9667,50.3333,999,0.19140502307846213,0.8784818083940619,22742.0
5410,38458,10.9333,52.4,1044,0.19082208310829601,0.9145525280450286,22741.0
3972,29352,10.05,52.55,221,0.17540558982543014,0.9171705219230202,22719.0
4585,32361,8.5253,52.3412,3395,0.14879455472027256,0.913526274444856,22691.0
4899,29223,10.0842,52.6333,4588,0.17600249242961216,0.9186243811899314,22659.0
4284,25336,9.6592,53.7491,3491,0.16858484310863628,0.9380987649836842,22649.0
1308,78247,8.7833,47.7667,1746,0.15329750419041796,0.8336861878123755,22620.0
5650,65558,7.95,50.35,1268,0.1387536755335492,0.878773278379145,22583.0
3919,74397,8.975,49.0636,405,0.15664330036649107,0.8563213628814899,22576.0
1175,79364,7.8,48.1667,591,0.1361356816555577,0.8406675048203527,22495.0
5948,67473,8.0986,49.3803,376,0.14134723480201275,0.8618488206225559,22466.0
1698,48485,7.3667,52.25,3242,0.12857317000666627,0.9119345341670372,22444.0
3334,77963,7.7667,48.35,1278,0.1355544870146436,0.8438666933392583,22444.0
6232,37176,9.9333,51.6333,2271,0.17336879058835272,0.9011710886699882,22441.0
7085,92353,11.3572,49.3053,1428,0.19822053380750002,0.8605398236835602,22378.0
4769,82266,11.15,48.0833,1748,0.19460421159736774,0.8392119002241895,22327.0
7249,66482,7.3649,49.248999999999995,6189,0.12854175408013038,0.8595572033146873,22312.0
2215,72417,9.05,48.3333,93,0.15795229730548685,0.8435752233541753,22273.0
7493,78239,8.8333,47.7333,3086,0.1541701688164151,0.8331032478422093,22233.0
3034,7749,11.6034,50.943000000000005,3325,0.20251753442591006,0.8891230808434714,22224.0
3130,74243,9.4049,49.2169,447,0.16414647082081468,0.8589969526247972,22197.0
180,46499,6.6226,51.7374,4266,0.11558617504257647,0.9029879764213142,22189.0
466,67599,8.2378,49.6758,134,0.14377673312078887,0.8670062685621992,22179.0
4821,38464,10.9167,52.3667,516,0.190532358452465,0.9139713334041146,22135.0
4357,82211,11.1777,47.9998,3494,0.19508766780017017,0.8377545502987742,22078.0
6619,76473,8.1333,48.8,1052,0.1419528640524548,0.8517206749732328,22073.0
5894,73565,9.7667,48.8833,439,0.17046107205453018,0.8531745342401441,22073.0
5232,53809,7.4833,50.85,2022,0.13060822391449167,0.8874999246391166,22072.0
3779,53560,7.35,50.6167,702,0.1282817000215832,0.8834280714942139,22060.0
488,95512,11.5,50.0167,725,0.2007128639793479,0.8729560959822479,22057.0
5781,85406,11.7667,48.45,614,0.2053676570944168,0.8456120225912527,22052.0
5851,78256,8.9333,47.8,833,0.15591549806840943,0.8342673824532895,22045.0
5784,78259,8.8167,47.8167,733,0.15388044416058408,0.8345588524383726,22033.0
4214,67483,8.1764,49.2689,916,0.14270510096006433,0.8599045238358343,22028.0
3006,55597,7.9833,49.8167,638,0.1393348701744633,0.8694654374782591,22024.0
3676,59399,7.4,51.7,1845,0.1291543646475804,0.9023352232810684,22001.0
1611,78589,8.7833,48.05,429,0.15329750419041796,0.8386307055832753,21979.0
1135,52441,6.2754,50.9828,1652,0.10952639187965216,0.889817721885765,21958.0
1710,7743,11.5868,50.9326,8534,0.20222780977007898,0.8889415666012639,21927.0
7383,21436,10.3833,53.4167,555,0.18122277222232722,0.9322972905500551,21922.0
1574,57489,7.7667,51.0167,2383,0.1355544870146436,0.8904093885021911,21922.0
3033,52538,6.0,50.9833,3137,0.10471975511965978,0.889826448532025,21906.0
6650,38228,10.2492,52.1286,6133,0.17888228569540282,0.9098157044551161,21891.0
6604,78559,8.767000000000001,48.1398,467,0.1530130155223429,0.8401980112515662,21882.0
7675,63571,9.2047,50.2092,6063,0.16065232165832208,0.876315854792337,21871.0
5918,27607,8.6,53.6167,3341,0.15009831567151233,0.9357879490540437,21820.0
1272,85356,11.7569,48.3924,7990,0.20519661482772134,0.844606712942104,21794.0
3600,9387,12.85,50.75,390,0.22427480888127135,0.8857545953871222,21792.0
1194,79346,7.7,48.1333,2169,0.13439035240356337,0.8400845648501866,21775.0
6556,29339,10.1315,52.5421,1218,0.1768280331658055,0.9170326409121126,21770.0
4226,82291,11.1376,48.2179,1789,0.19438779077012047,0.8415611133973738,21760.0
1870,67706,7.6667,49.3667,296,0.13380915776264926,0.8616114558442847,21758.0
4655,67269,8.1605,49.5684,3459,0.1424275936089973,0.8651317849455572,21757.0
979,79282,7.6917,47.8583,357,0.13424549007564784,0.8352849094072022,21753.0
3443,79423,7.6667,47.8833,1938,0.13380915776264926,0.8357212417202008,21753.0
8088,76833,8.0581,49.2278,690,0.14064037645495506,0.8591871935132646,21745.0
6883,73491,10.0645,48.9248,417,0.1756586625669693,0.8538988458797216,21713.0
3542,85417,11.8,48.4,575,0.2059488517353309,0.8447393579652555,21696.0
7385,53505,7.0,50.55,572,0.12217304763960307,0.8822639368831335,21670.0
7010,82294,11.1667,48.25,715,0.1948956815824508,0.842121364087264,21638.0
3361,78647,8.624,48.0762,7363,0.15051719469199099,0.8390879818472978,21629.0
2093,65626,8.0,50.3667,195,0.13962634015954636,0.879064748364228,21625.0
7968,21266,9.9667,53.3,1475,0.17395173055851884,0.9302604913129776,21610.0
4024,74245,9.3814,49.0994,500,0.16373631844659603,0.8569461907537039,21605.0
8055,77933,7.8704,48.3372,12351,0.1373643934489617,0.8436432911950031,21585.0
5573,85462,11.9,48.3667,916,0.20769418098732523,0.8441581633243415,21583.0
2538,29313,9.9833,52.6333,1686,0.1742414552143499,0.9186243811899314,21551.0
3399,94136,13.5333,48.6167,1081,0.23620064366014862,0.8485214864543272,21513.0
3564,74196,9.3424,49.2377,2760,0.16305564003831824,0.859359981109212,21467.0
3992,77743,7.825,48.45,1239,0.13657201396855628,0.8456120225912527,21458.0
1201,7747,11.6086,50.8899,3277,0.20260829154701374,0.8881963110106622,21407.0
325,7745,11.5847,50.8933,4713,0.2021911578557871,0.8882556522052302,21407.0
166,7751,11.6333,50.8667,1558,0.20303938787225634,0.8877913946241996,21407.0
5930,59555,8.3411,51.6767,6760,0.14557965823809904,0.9019285615653536,21399.0
7263,24254,10.0367,54.2423,85,0.17517346103491488,0.9467067288545202,21397.0
3535,85254,11.2667,48.2833,235,0.19664101083444513,0.8427025587281781,21351.0
7211,85259,11.2667,48.2833,363,0.19664101083444513,0.8427025587281781,21351.0
1500,63589,9.2167,50.1667,1671,0.16086176116856135,0.8755740898602393,21320.0
2627,56656,7.3333,50.4833,316,0.12799023003650017,0.8810998022720533,21309.0
1763,67487,8.1425,49.3063,1557,0.1421134343436383,0.8605572769760801,21262.0
6523,88147,9.7167,47.6333,116,0.169588407428533,0.8313579185902149,21262.0
1234,78345,8.9333,47.7333,592,0.15591549806840943,0.8331032478422093,21246.0
4526,79650,7.8277,47.653,3297,0.13661913785836013,0.8317017484528578,21226.0
2187,79341,7.7667,48.2,1615,0.1355544870146436,0.8412486994612669,21220.0
70,32339,8.63,52.3828,8947,0.15062191444711065,0.9142523314136857,21198.0
3605,73342,9.7,48.5833,756,0.16929693744344995,0.8479385464841611,21186.0
580,33154,8.5944,51.6727,5892,0.15000057723340066,0.9018587483952739,21155.0
2262,78549,8.745,48.0701,3913,0.15262904308690411,0.8389815167629261,21107.0
3359,48431,7.432,52.2772,6106,0.12971287000821857,0.9124092637235797,21095.0
5113,48429,7.4437,52.2868,6835,0.1299170735307019,0.912576815331771,21095.0
2447,48499,7.4305,52.3256,741,0.12968669006943867,0.9132540030815449,21095.0
5742,48432,7.4443,52.2672,4171,0.12992754550621388,0.9122347307983802,21095.0
329,79183,7.9578,48.0925,5390,0.13888981121520474,0.839372470515373,21016.0
7160,46519,6.5167,51.5833,1265,0.11373787136471447,0.900298424043991,20965.0
5406,67271,8.1389,49.5317,729,0.14205060249056647,0.8644912491100754,20931.0
3448,74182,9.3774,49.1361,2538,0.16366650527651624,0.8575867265891858,20924.0
8167,49439,8.2157,52.5864,3308,0.14339101535609813,0.9178058217707461,20911.0
2767,29342,10.1833,52.5833,786,0.17773211371833855,0.9177517165639343,20896.0
4762,59823,8.0833,51.3833,864,0.14108019942645764,0.8968077655400023,20885.0
4657,59757,8.0833,51.3833,3574,0.14108019942645764,0.8968077655400023,20885.0
5246,59755,8.0833,51.3833,5616,0.14108019942645764,0.8968077655400023,20885.0
1002,59821,8.0627,51.3997,2897,0.1407206616005468,0.8970939995373295,20885.0
4705,77960,7.95,48.3167,1064,0.1387536755335492,0.8432854986983441,20859.0
6133,67466,8.0726,49.3802,453,0.14089344919649424,0.861847075293304,20814.0
1991,91242,11.35,49.5167,342,0.1980948701013564,0.8642294497222762,20805.0
675,9244,12.9917,50.9083,828,0.2267479404313473,0.8885174515930292,20780.0
6566,47551,6.1667,51.7667,2126,0.10762921898273431,0.9034993578921486,20775.0
5435,51545,7.6114,50.8691,7833,0.1328439906862964,0.8878332825262475,20770.0
7947,95490,11.4667,49.9167,382,0.20013166933843377,0.8712107667302534,20769.0
958,78601,8.8333,48.0667,28,0.1541701688164151,0.8389221755683584,20762.0
364,56581,7.45,50.5167,896,0.13002702927357757,0.8816827422422194,20745.0
729,65582,8.0,50.4,2764,0.13962634015954636,0.8796459430051421,20736.0
237,55576,7.9833,49.8667,885,0.1393348701744633,0.8703381021042563,20736.0
1042,77887,8.1333,48.6167,314,0.1419528640524548,0.8485214864543272,20730.0
6029,77880,8.087,48.6348,709,0.1411447766087814,0.8488373910489382,20730.0
5087,72351,8.8154,48.2888,943,0.15385775488030815,0.8427985518370379,20726.0
5575,96484,10.901,50.3334,1271,0.19025834175990186,0.8784835537233138,20690.0
5655,79790,8.32,47.6,1840,0.14521139376592823,0.8307767239493009,20682.0
258,32805,8.9667,51.8833,3146,0.15649843803857555,0.905534411799974,20674.0
353,79295,7.7167,47.85,352,0.13468182238864643,0.8351400470792867,20641.0
1897,78244,8.7833,47.7333,2178,0.15329750419041796,0.8331032478422093,20640.0
5842,63829,9.2167,50.0833,566,0.16086176116856135,0.8741184852640761,20624.0
1605,82287,11.1333,48.1667,212,0.1943127416122847,0.8406675048203527,20612.0
4688,25485,9.8333,53.7667,330,0.1716234613363584,0.9384059429320352,20609.0
4718,58540,7.6467,51.1062,4609,0.1334600919122504,0.891971458182726,20603.0
1649,78628,8.6422,48.1697,8497,0.15083484461585397,0.8407198646979125,20545.0
5945,73577,9.8167,48.8833,271,0.17133373668052737,0.8531745342401441,20542.0
6099,73540,9.9336,48.7891,1811,0.17337402657610873,0.8515304340847654,20541.0
2959,47509,6.4667,51.4667,1150,0.11286520673871732,0.8982633701361656,20529.0
7011,72149,8.8833,48.4833,741,0.1550428334424123,0.8461932172321668,20510.0
1184,55578,8.0144,49.8675,852,0.13987766757183356,0.8703520647382723,20506.0
6113,49661,8.0463,52.8475,10553,0.14043442760321975,0.9223628764477032,20484.0
5905,66976,7.6333,49.2333,1032,0.13322621779248317,0.8592831866221242,20474.0
952,76829,8.0987,49.193999999999996,11621,0.14134898013126476,0.8585972722260904,20470.0
3364,33129,8.484,51.7802,11971,0.1480737337391989,0.9037349773411678,20464.0
1906,32312,8.626,52.3141,5526,0.15055210127703086,0.9130532902175656,20463.0
766,78588,8.7333,48.1,389,0.15242483956442077,0.8395033702092726,20413.0
4293,31535,9.4743,52.4991,7439,0.16535772932169876,0.9162821493337551,20378.0
4402,82544,11.5167,47.9167,1005,0.20100433396443096,0.8363041816903669,20357.0
7376,78607,8.6667,48.0167,401,0.15126245028259258,0.8380495109423612,20346.0
5036,46414,6.705,51.8344,3295,0.1170243263462198,0.9046809457957488,20336.0
7505,46397,6.6242,51.8413,6564,0.11561410031060838,0.9048013735141363,20336.0
3690,46399,6.6035,51.8453,5144,0.11525281715544555,0.9048711866842162,20336.0
6555,88433,9.7943,48.1702,1131,0.17094278292808063,0.8407285913441725,20325.0
2045,35094,8.6976,50.8619,1181,0.1518017570214588,0.8877076188201038,20318.0
1937,74861,9.2691,49.2898,547,0.1617763136966064,0.860269297649501,20283.0
554,91183,10.9667,49.25,768,0.19140502307846213,0.8595746566072073,20265.0
163,77833,8.1,48.6667,1283,0.1413716694115407,0.8493941510803243,20246.0
6615,74544,9.7625,49.0703,868,0.17038776822594642,0.8564382999413735,20226.0
4090,32545,8.8093,52.1917,2038,0.15375128979593647,0.9109170072131244,20207.0
7217,32694,9.0,52.0333,668,0.15707963267948966,0.9081524056779654,20183.0
7841,66989,7.5,49.2333,635,0.1308996938995747,0.8592831866221242,20177.0
3645,66509,7.5,49.2333,217,0.1308996938995747,0.8592831866221242,20177.0
3658,67583,8.342,49.8047,514,0.14559536620136698,0.8692559979680198,20147.0
1312,55286,8.0917,49.8431,2411,0.14122680708362514,0.8699262044007857,20119.0
3171,78595,8.7167,48.05,27,0.15213511490858972,0.8386307055832753,20117.0
5490,85469,11.9667,48.25,317,0.20885831559840543,0.842121364087264,20107.0
1747,79410,7.6833,47.8,558,0.13409888241848034,0.8342673824532895,20090.0
1335,78594,8.7,48.05,99,0.15184364492350666,0.8386307055832753,20089.0
7865,72116,9.0551,48.4091,5259,0.15804130909733852,0.844898182927187,20078.0
6602,65624,7.9833,50.3667,423,0.1393348701744633,0.879064748364228,19989.0
454,59302,8.164,51.8204,8422,0.14248868013281707,0.9044365997004695,19988.0
5424,53498,7.3,50.5167,2075,0.12740903539558607,0.8816827422422194,19978.0
2543,78262,8.75,47.7,2560,0.15271630954950383,0.8325220532012952,19907.0
4455,83075,12.0011,47.7788,1029,0.20945870886109147,0.8338973726518667,19889.0
6036,31559,9.3716,52.369,1089,0.1635652761799006,0.9140114759769105,19886.0
4124,78591,8.6833,48.0333,140,0.1515521749384236,0.8383392355981922,19868.0
7280,78269,8.8667,47.8167,410,0.15475310878658122,0.8345588524383726,19855.0
2471,86938,11.0833,48.05,1714,0.1934400769862875,0.8386307055832753,19830.0
5734,79219,7.7305,47.88399999999999,2462,0.13492267782542164,0.8357334590249647,19802.0
1707,45721,7.1666,51.7287,6092,0.12508076617342562,0.9028361327763909,19766.0
5569,77886,8.1333,48.65,729,0.1419528640524548,0.8491026810952413,19751.0
3895,91239,11.3833,49.5,285,0.1986760647422705,0.8639379797371931,19744.0
7020,65611,8.1778,50.3556,1236,0.14272953556959228,0.8788710168172567,19741.0
3087,65597,8.1476,50.3286,1394,0.14220244613549002,0.8783997779192182,19741.0
618,78573,8.7833,48.0,729,0.15329750419041796,0.8377580409572782,19736.0
7537,82327,11.2806,47.9107,4782,0.19688361160047232,0.8361994619352472,19728.0
1933,31555,9.3893,52.3576,433,0.1638741994575036,0.9138125084421831,19705.0
2458,76549,8.1167,48.8,1045,0.14166313939662376,0.8517206749732328,19673.0
4410,58566,7.5602,51.118,2332,0.13195038210927532,0.8921774070344615,19665.0
2472,86919,11.0833,48.0333,1766,0.1934400769862875,0.8383392355981922,19642.0
7229,53567,7.3833,50.6833,1411,0.12886289466249734,0.8845904607760421,19625.0
7226,55599,7.95,49.8,1080,0.1387536755335492,0.8691739674931761,19586.0
5855,67593,8.2481,49.7044,1123,0.1439565020337443,0.8675054327282695,19576.0
439,75038,8.8031,49.0656,3376,0.15364307938231284,0.8563562694665299,19571.0
7111,72336,8.8531,48.2689,10415,0.15451574400830997,0.842451231315891,19563.0
6171,79787,8.3,47.6167,2945,0.14486232791552936,0.8310681939343839,19559.0
7948,74927,8.8653,49.3194,383,0.1547286741770533,0.8607859151080914,19539.0
5005,78604,8.7667,48.0167,384,0.15300777953458689,0.8380495109423612,19519.0
5972,63694,8.9776,50.2591,1457,0.15668867892704294,0.877186774089082,19505.0
8038,72285,8.5667,48.5167,1984,0.14951712103059825,0.8467761572023329,19422.0
5653,72178,8.5667,48.5,1504,0.14951712103059825,0.8464846872172498,19422.0
1374,72379,8.9709,48.3526,4845,0.1565717418671593,0.8439120718998102,19376.0
1063,55585,7.75,49.8,728,0.13526301702956053,0.8691739674931761,19365.0
3260,67580,8.4306,49.7294,576,0.14714172791863395,0.8679417650412681,19353.0
4300,21524,10.4333,53.5,46,0.18209543684832438,0.9337511498169663,19284.0
6079,78736,8.6,48.25,504,0.15009831567151233,0.842121364087264,19273.0
6425,51688,7.4073,51.1206,3587,0.12928177368297597,0.8922227855950133,19249.0
4595,79189,7.7,47.9167,5419,0.13439035240356337,0.8363041816903669,19244.0
2074,85435,11.9082,48.3001,11866,0.20783729798598877,0.8429957740425131,19210.0
2252,82229,11.2,48.0333,2337,0.1954768762233649,0.8383392355981922,19142.0
3114,24244,10.05,54.4167,77,0.17540558982543014,0.9497505830699983,19140.0
1674,87737,10.2,48.0667,390,0.1780235837034216,0.8389221755683584,19129.0
422,56370,7.9667,50.3167,882,0.13904514551863226,0.8781920837382308,19117.0
800,83703,11.7358,47.7552,3619,0.20482835035555053,0.8334854749483961,19116.0
6426,59846,8.0076,51.3329,4388,0.13975898518269794,0.8959281195969973,19103.0
