nfe,sales,dist,sales_norm,dist_norm,zipcodes,elapsed,hv,PF
1050000,1267062,38970.0,0.233,0.368,42349 69181 74076 79194 72138 73249 45770 24106 79541 88287 32584 83064 21529 15732 3042 ,182771,0.6309,True
1050000,1267227,38924.47,0.233,0.369,42349 69181 74076 79194 72138 73249 45768 24106 79541 88287 32584 83022 21529 15732 3042 ,143390,0.6363,True
1050000,1268929,38923.0,0.231,0.369,42349 69181 74081 79194 72138 73249 45770 24106 79541 88287 32584 83022 21529 15732 3042 ,181568,0.6356,True
1050000,1269225,38919.33,0.231,0.369,42349 69181 74076 79194 72138 73249 45770 24106 79541 88287 32584 83026 21529 15732 3042 ,134051,0.6363,True
1050000,1270027,38917.04,0.23,0.369,42349 69181 74076 79194 72138 73249 45770 24106 79541 88287 32584 83022 21529 15732 3042 ,134844,0.6338,True
1050000,1270324,38856.0,0.23,0.371,42349 69181 74076 72138 79098 73249 45770 24106 79594 59077 88287 83064 21529 15732 3042 ,180832,0.6282,True
1050000,1270396,38853.0,0.23,0.37200000000000005,42349 69181 74076 72138 79098 73249 45770 24106 79594 59063 88287 83064 21529 15732 3042 ,242956,0.6241,True
1050000,1270806,38847.48,0.22899999999999998,0.37200000000000005,42349 69181 74076 72138 79098 73249 45770 24106 79541 59077 88287 83064 21529 12527 3042 ,132796,0.6362,True
1050000,1271626,38846.0,0.228,0.37200000000000005,42349 69181 74076 79194 72138 73249 45770 24106 79594 59077 88287 83064 21529 12527 3042 ,1573503,0.6407,True
1050000,1271698,38843.06,0.228,0.37200000000000005,42349 69181 74076 79194 72138 73249 45770 24106 79594 59063 88287 83064 21529 12527 3042 ,137409,0.6324,True
1050000,1272735,38817.0,0.22699999999999998,0.373,42349 69181 74223 79194 72138 73249 45770 24106 59199 79594 88287 83064 21529 12527 3042 ,215077,0.6358,True
1050000,1272745,38816.44,0.22699999999999998,0.373,42349 69181 74076 72138 79098 73249 45770 24106 59199 79594 88287 83064 21529 15732 3042 ,135318,0.6372,True
1050000,1273227,38808.33,0.22699999999999998,0.373,42349 69181 74076 72138 79098 73249 45770 24106 79541 59199 88287 83064 21529 12527 3042 ,134354,0.6328,True
1050000,1273607,38807.28,0.226,0.373,42349 69181 74223 79194 72138 73249 45770 24106 79594 59077 88287 83064 21529 15732 3042 ,131818,0.6357,True
1050000,1274047,38807.03,0.226,0.373,42349 69181 74076 79194 72138 73249 45770 24106 59199 79594 88287 83064 21529 12527 3042 ,122759,0.6364,True
1050000,1274099,38799.0,0.226,0.373,42349 69181 74076 72138 79098 73249 45770 24106 79541 59077 88287 83064 21529 15732 3042 ,211774,0.6357,True
1050000,1274919,38798.0,0.225,0.373,42349 69181 74076 79194 72138 73249 45770 24106 79594 59077 88287 83064 21529 15732 3042 ,188006,0.6353,True
1050000,1274991,38794.38,0.225,0.374,42349 69181 74076 79194 72138 73249 45770 24106 79594 59063 88287 83064 21529 15732 3042 ,135260,0.6349,True
1050000,1275401,38789.0,0.225,0.374,42349 69181 74076 79194 72138 73249 45770 24106 79541 59077 88287 83064 21529 12527 3042 ,187107,0.6351,True
1050000,1275473,38786.0,0.225,0.374,42349 69181 74076 79194 72138 73249 45770 24106 79541 59063 88287 83064 21529 12527 3042 ,182770,0.6309,True
1050000,1276028,38768.1,0.22399999999999998,0.374,42349 69181 74223 79194 72138 73249 45770 24106 59199 79594 88287 83064 21529 15732 3042 ,135321,0.6356,True
1050000,1276520,38760.0,0.223,0.375,42349 69181 74076 72138 79098 73249 45770 24106 79541 59199 88287 83064 21529 15732 3042 ,193025,0.6174,True
1050000,1277340,38758.32,0.223,0.375,42349 69181 74076 79194 72138 73249 45770 24106 59199 79594 88287 83064 21529 15732 3042 ,122759,0.6364,True
1050000,1277822,38750.0,0.222,0.375,42349 69181 74076 79194 72138 73249 45770 24106 79541 59199 88287 83064 21529 12527 3042 ,219754,0.636,True
1050000,1277884,38746.0,0.222,0.375,42349 69181 74076 79194 72138 73249 45770 24106 79594 59077 88287 83022 21529 15732 3042 ,422086,0.6348,True
1050000,1277956,38743.0,0.222,0.375,42349 69181 74076 79194 72138 73249 45770 24106 79594 59063 88287 83022 21529 15732 3042 ,180240,0.6358,True
1050000,1278694,38741.0,0.221,0.375,42349 69181 74076 79194 72138 73249 45770 24106 79541 59077 88287 83064 21529 15732 3042 ,192188,0.64,True
1050000,1278766,38738.0,0.221,0.375,42349 69181 74076 79194 72138 73249 45770 24106 79541 59063 88287 83064 21529 15732 3042 ,206036,0.6381,True
1050000,1279803,38711.34,0.22,0.376,42349 69181 74223 79194 72138 73249 45770 24106 79541 59199 88287 83064 21529 15732 3042 ,135321,0.6356,True
1050000,1280305,38707.0,0.22,0.376,42349 69181 74076 79194 72138 73249 45770 24106 59199 79594 88287 83022 21529 15732 3042 ,162832,0.6321,True
1050000,1281115,38702.0,0.21899999999999997,0.377,42349 69181 74076 79194 72138 73249 45770 24106 79541 59199 88287 83064 21529 15732 3042 ,216325,0.6352,True
1050000,1281659,38689.0,0.218,0.377,42349 69181 74076 79194 72138 73249 45770 24106 79541 59077 88287 83022 21529 15732 3042 ,3835233,0.6331,True
1050000,1282768,38660.0,0.217,0.37799999999999995,42349 69181 74223 79194 72138 73249 45770 24106 79541 59199 88287 83022 21529 15732 3042 ,179776,0.6358,True
1050000,1282982,38656.0,0.217,0.37799999999999995,42349 69181 74081 79194 72138 73249 45770 24106 79541 59199 88287 83022 21529 15732 3042 ,162921,0.6279,True
1050000,1283278,38651.73,0.217,0.37799999999999995,42349 69181 74076 79194 72138 73249 45770 24106 79541 59199 88287 83026 21529 15732 3042 ,134050,0.6363,True
1050000,1284080,38650.0,0.21600000000000003,0.37799999999999995,42349 69181 74076 79194 72138 73249 45770 24106 79541 59199 88287 83022 21529 15732 3042 ,145277,0.6384,True
1050000,1284255,38182.0,0.21600000000000003,0.39399999999999996,42349 69181 74223 72138 79098 73249 63517 45770 24106 79594 38442 83064 21529 12527 3042 ,185334,0.6257,True
1050000,1285567,38159.0,0.214,0.395,42349 69181 74076 72138 79098 73249 63517 45770 24106 79594 38442 83064 21529 12527 3042 ,193024,0.6174,True
1050000,1286214,38140.1,0.214,0.395,42349 69181 74223 79194 72138 73249 45770 24106 33104 79594 59077 83064 21529 15732 3042 ,131818,0.6357,True
1050000,1286330,38137.0,0.214,0.395,42349 69181 74223 79194 72138 73249 63517 45770 24106 79594 83064 38448 21529 12527 3042 ,2544575,0.6354,True
1050000,1287548,38133.0,0.212,0.396,42349 69181 74223 72138 79098 73249 63517 45770 24106 79594 38442 83064 21529 15732 3042 ,188006,0.6353,True
1050000,1288030,38120.0,0.212,0.396,42349 69181 74223 72138 79098 73249 63517 45770 24106 79541 38442 83064 21529 12527 3042 ,1154886,0.6299,True
1050000,1288850,38117.0,0.21100000000000002,0.396,42349 69181 74223 79194 72138 73249 63517 45770 24106 79594 38442 83064 21529 12527 3042 ,215077,0.6358,True
1050000,1288860,38110.0,0.21100000000000002,0.396,42349 69181 74076 72138 79098 73249 63517 45770 24106 79594 38442 83064 21529 15732 3042 ,185334,0.6257,True
1050000,1289342,38098.0,0.21100000000000002,0.397,42349 69181 74076 72138 79098 73249 63517 45770 24106 79541 38442 83064 21529 12527 3042 ,186005,0.629,True
1050000,1290162,38094.37,0.21,0.397,42349 69181 74076 79194 72138 73249 63517 45770 24106 79594 38442 83064 21529 12527 3042 ,122758,0.6364,True
1050000,1290513,38074.0,0.209,0.39799999999999996,42349 69181 74223 72138 79098 73249 63517 45770 24106 79594 83022 38442 21529 15732 3042 ,4006795,0.6317,True
1050000,1291323,38072.0,0.209,0.39799999999999996,42349 69181 74223 72138 79098 73249 63517 45770 24106 79541 38442 83064 21529 15732 3042 ,204226,0.6368,True
1050000,1292143,38068.0,0.20800000000000002,0.39799999999999996,42349 69181 74223 79194 72138 73249 63517 45770 24106 79594 38442 83064 21529 15732 3042 ,215077,0.6358,True
1050000,1292625,38056.0,0.207,0.39799999999999996,42349 69181 74223 79194 72138 73249 63517 45770 24106 79541 38442 83064 21529 12527 3042 ,182770,0.6309,True
1050000,1292635,38049.0,0.207,0.39799999999999996,42349 69181 74076 72138 79098 73249 63517 45770 24106 79541 38442 83064 21529 15732 3042 ,215343,0.6346,True
1050000,1293455,38045.46,0.207,0.39799999999999996,42349 69181 74076 79194 72138 73249 63517 45770 24106 79594 38442 83064 21529 15732 3042 ,137409,0.6324,True
1050000,1293937,38033.1,0.20600000000000002,0.39899999999999997,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 38442 83064 21529 12527 3042 ,131507,0.6367,True
1050000,1294288,38012.0,0.20600000000000002,0.4,42349 69181 74223 72138 79098 73249 63517 45770 24106 79541 83022 38442 21529 15732 3042 ,428471,0.6322,True
1050000,1295108,38009.0,0.205,0.4,42349 69181 74223 79194 72138 73249 63517 45770 24106 79594 83022 38442 21529 15732 3042 ,3835233,0.6331,True
1050000,1295918,38007.0,0.204,0.4,42349 69181 74223 79194 72138 73249 63517 45770 24106 79541 38442 83064 21529 15732 3042 ,179776,0.6358,True
1050000,1296420,37986.14,0.204,0.4,42349 69181 74076 79194 72138 73249 63517 45770 24106 79594 83022 38442 21529 15732 3042 ,137409,0.6324,True
1050000,1297230,37984.17,0.203,0.401,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 38442 83064 21529 15732 3042 ,125207,0.6372,True
1050000,1298883,37948.0,0.201,0.402,42349 69181 74223 79194 72138 73249 63517 45770 24106 79541 83022 38442 21529 15732 3042 ,179776,0.6358,True
1050000,1299393,37930.0,0.201,0.402,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 83026 38442 21529 15732 3042 ,162816,0.6372,True
1050000,1300195,37925.0,0.2,0.40299999999999997,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 83022 38442 21529 15732 3042 ,182605,0.6363,True
1050000,1300445,37888.35,0.2,0.40399999999999997,42349 69181 74076 79194 72138 73249 63517 45770 24106 79594 88287 83064 21529 15732 3042 ,137409,0.6324,True
1050000,1300927,37881.0,0.19899999999999998,0.40399999999999997,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 88287 83064 21529 12527 3042 ,187107,0.6351,True
1050000,1301278,37850.0,0.19899999999999998,0.405,42349 69181 74223 72138 79098 73249 63517 45770 24106 79541 88287 83022 21529 15732 3042 ,179776,0.6358,True
1050000,1302098,37848.0,0.198,0.405,42349 69181 74223 79194 72138 73249 63517 45770 24106 79594 88287 83022 21529 15732 3042 ,3845936,0.6312,True
1050000,1302908,37842.28,0.19699999999999998,0.405,42349 69181 74223 79194 72138 73249 63517 45770 24106 79541 88287 83064 21529 15732 3042 ,135320,0.6356,True
1050000,1303122,37838.0,0.19699999999999998,0.405,42349 69181 74081 79194 72138 73249 63517 45770 24106 79541 88287 83064 21529 15732 3042 ,182605,0.6363,True
1050000,1303410,37837.24,0.19699999999999998,0.405,42349 69181 74076 79194 72138 73249 63517 45770 24106 79594 88287 83022 21529 15732 3042 ,123294,0.6345,True
1050000,1304220,37832.0,0.196,0.406,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 88287 83064 21529 15732 3042 ,216325,0.6352,True
1050000,1305873,37791.0,0.19399999999999998,0.40700000000000003,42349 69181 74223 79194 72138 73249 63517 45770 24106 79541 88287 83022 21529 15732 3042 ,179776,0.6358,True
1050000,1306087,37787.0,0.19399999999999998,0.40700000000000003,42349 69181 74081 79194 72138 73249 63517 45770 24106 79541 88287 83022 21529 15732 3042 ,162920,0.6279,True
1050000,1306383,37782.0,0.19399999999999998,0.40700000000000003,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 88287 83026 21529 15732 3042 ,192188,0.64,True
1050000,1307185,37781.0,0.193,0.40700000000000003,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 88287 83022 21529 15732 3042 ,145277,0.6384,True
1050000,1307279,37675.0,0.193,0.41100000000000003,42349 69181 74223 79194 72138 73249 63517 45770 24106 79594 59077 83064 21529 12527 3042 ,238165,0.6288,True
1050000,1307289,37668.0,0.193,0.41100000000000003,42349 69181 74076 72138 79098 73249 63517 45770 24106 79594 59077 83064 21529 15732 3042 ,185333,0.6257,True
1050000,1307361,37663.16,0.193,0.41100000000000003,42349 69181 74076 72138 79098 73249 63517 45770 24106 79594 59063 83064 21529 15732 3042 ,136772,0.6245,True
1050000,1307771,37655.0,0.192,0.41100000000000003,42349 69181 74076 72138 79098 73249 63517 45770 24106 79541 59077 83064 21529 12527 3042 ,211773,0.6357,True
1050000,1308591,37653.0,0.191,0.41200000000000003,42349 69181 74076 79194 72138 73249 63517 45770 24106 79594 59077 83064 21529 12527 3042 ,1170376,0.6284,True
1050000,1308663,37648.0,0.191,0.41200000000000003,42349 69181 74076 79194 72138 73249 63517 45770 24106 79594 59063 83064 21529 12527 3042 ,215076,0.6358,True
1050000,1308880,37638.3,0.191,0.41200000000000003,42349 69181 74223 72138 79098 73249 63517 45770 24106 79541 59199 83064 21529 12527 3042 ,134354,0.6328,True
1050000,1309700,37636.0,0.19,0.41200000000000003,42349 69181 74223 79194 72138 73249 63517 45770 24106 59199 79594 83064 21529 12527 3042 ,204761,0.6362,True
1050000,1309710,37628.4,0.19,0.41200000000000003,42349 69181 74076 72138 79098 73249 63517 45770 24106 59199 79594 83064 21529 15732 3042 ,136772,0.6245,True
1050000,1309752,37628.0,0.19,0.41200000000000003,42349 69181 74223 72138 79098 73249 63517 45770 24106 79541 59077 83064 21529 15732 3042 ,1101531,0.6327,True
1050000,1310572,37626.0,0.18899999999999997,0.41200000000000003,42349 69181 74223 79194 72138 73249 63517 45770 24106 79594 59077 83064 21529 15732 3042 ,494903,0.6268,True
1050000,1311012,37613.4,0.18899999999999997,0.413,42349 69181 74076 79194 72138 73249 63517 45770 24106 59199 79594 83064 21529 12527 3042 ,135318,0.6372,True
1050000,1311054,37613.0,0.18899999999999997,0.413,42349 69181 74223 79194 72138 73249 63517 45770 24106 79541 59077 83064 21529 12527 3042 ,1154885,0.6299,True
1050000,1311064,37606.0,0.18899999999999997,0.413,42349 69181 74076 72138 79098 73249 63517 45770 24106 79541 59077 83064 21529 15732 3042 ,215343,0.6346,True
1050000,1311268,37604.0,0.18899999999999997,0.413,42349 69181 74081 79194 72138 73249 63517 45770 24106 79541 59077 83064 21529 12527 3042 ,182605,0.6363,True
1050000,1311884,37603.3,0.188,0.413,42349 69181 74076 79194 72138 73249 63517 45770 24106 79594 59077 83064 21529 15732 3042 ,134843,0.6338,True
1050000,1311956,37599.0,0.188,0.413,42349 69181 74076 79194 72138 73249 63517 45770 24106 79594 59063 83064 21529 15732 3042 ,215076,0.6358,True
1050000,1312366,37591.0,0.188,0.414,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 59077 83064 21529 12527 3042 ,204909,0.6374,True
1050000,1312993,37586.0,0.187,0.414,42349 69181 74223 79194 72138 73249 63517 45770 24106 59199 79594 83064 21529 15732 3042 ,1248478,0.6305,True
1050000,1313475,37574.0,0.187,0.414,42349 69181 74223 79194 72138 73249 63517 45770 24106 79541 59199 83064 21529 12527 3042 ,182770,0.6309,True
1050000,1313537,37568.0,0.18600000000000003,0.414,42349 69181 74223 79194 72138 73249 63517 45770 24106 79594 59077 83022 21529 15732 3042 ,2947517,0.6366,True
1050000,1314305,37564.07,0.18600000000000003,0.415,42349 69181 74076 79194 72138 73249 63517 45770 24106 59199 79594 83064 21529 15732 3042 ,135320,0.6356,True
1050000,1314347,37564.0,0.18600000000000003,0.415,42349 69181 74223 79194 72138 73249 63517 45770 24106 79541 59077 83064 21529 15732 3042 ,1154885,0.6299,True
1050000,1314787,37552.0,0.185,0.415,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 59199 83064 21529 12527 3042 ,206577,0.637,True
1050000,1314849,37546.0,0.185,0.415,42349 69181 74076 79194 72138 73249 63517 45770 24106 79594 59077 83022 21529 15732 3042 ,215076,0.6358,True
1050000,1315659,37541.44,0.184,0.415,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 59077 83064 21529 15732 3042 ,134843,0.6338,True
1050000,1315731,37537.0,0.184,0.415,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 59063 83064 21529 15732 3042 ,219754,0.636,True
1050000,1315958,37529.0,0.184,0.41600000000000004,42349 69181 74223 79194 72138 73249 63517 45770 24106 59199 79594 83022 21529 15732 3042 ,3015056,0.6343,True
1050000,1316768,37525.0,0.183,0.41600000000000004,42349 69181 74223 79194 72138 73249 63517 45770 24106 79541 59199 83064 21529 15732 3042 ,191733,0.6361,True
1050000,1317270,37506.36,0.183,0.41600000000000004,42349 69181 74076 79194 72138 73249 63517 45770 24106 59199 79594 83022 21529 15732 3042 ,123294,0.6345,True
1050000,1317312,37506.0,0.183,0.41600000000000004,42349 69181 74223 79194 72138 73249 63517 45770 24106 79541 59077 83022 21529 15732 3042 ,3835233,0.6331,True
1050000,1318080,37502.22,0.182,0.41700000000000004,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 59199 83064 21529 15732 3042 ,135320,0.6356,True
1050000,1318624,37484.0,0.18100000000000002,0.41700000000000004,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 59077 83022 21529 15732 3042 ,3821670,0.6272,True
1050000,1318696,37479.0,0.18100000000000002,0.41700000000000004,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 59063 83022 21529 15732 3042 ,180239,0.6358,True
1050000,1319733,37467.0,0.18,0.418,42349 69181 74223 79194 72138 73249 63517 45770 24106 79541 59199 83022 21529 15732 3042 ,179775,0.6358,True
1050000,1319947,37458.0,0.18,0.418,42349 69181 74081 79194 72138 73249 63517 45770 24106 79541 59199 83022 21529 15732 3042 ,162920,0.6279,True
1050000,1320243,37448.26,0.18,0.418,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 59199 83026 21529 15732 3042 ,131507,0.6367,True
1050000,1321045,37444.38,0.179,0.419,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 59199 83022 21529 15732 3042 ,124345,0.6348,True
1050000,1321686,36921.22,0.17800000000000002,0.436,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 83064 21529 15732 3042 ,125206,0.6372,True
1050000,1321900,36917.0,0.17800000000000002,0.436,42349 69181 74081 79194 72138 73249 63517 45770 24106 73113 79541 83064 21529 15732 3042 ,182605,0.6363,True
1050000,1322188,36913.37,0.17800000000000002,0.436,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79594 83022 21529 15732 3042 ,123294,0.6345,True
1050000,1322998,36909.0,0.177,0.436,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 83064 21529 15732 3042 ,204908,0.6374,True
1050000,1324651,36866.0,0.175,0.43799999999999994,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 83022 21529 15732 3042 ,179775,0.6358,True
1050000,1324865,36862.0,0.175,0.43799999999999994,42349 69181 74081 79194 72138 73249 63517 45770 24106 73113 79541 83022 21529 15732 3042 ,162920,0.6279,True
1050000,1325963,36854.0,0.174,0.43799999999999994,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 83022 21529 15732 3042 ,145277,0.6384,True
1050000,1326025,36108.0,0.174,0.46299999999999997,42349 69181 74223 79194 72138 73249 63517 45770 24106 59199 79594 32584 83022 15732 3042 ,242955,0.6241,True
1050000,1326835,36103.0,0.17300000000000001,0.46299999999999997,42349 69181 74223 79194 72138 73249 63517 45770 24106 79541 59199 32584 83064 15732 3042 ,191732,0.6361,True
1050000,1327049,36094.0,0.17300000000000001,0.46399999999999997,42349 69181 74081 79194 72138 73249 63517 45770 24106 79541 59199 32584 83064 15732 3042 ,182605,0.6363,True
1050000,1327379,36086.0,0.17300000000000001,0.46399999999999997,42349 69181 74223 79194 72138 73249 63517 45770 24106 79541 59077 32584 83022 15732 3042 ,2724372,0.6358,True
1050000,1328147,36081.0,0.172,0.46399999999999997,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 59199 32584 83064 15732 3042 ,186004,0.629,True
1050000,1328691,36063.0,0.171,0.465,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 59077 32584 83022 15732 3042 ,1150644,0.6257,True
1050000,1328956,36048.07,0.171,0.465,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 59063 88287 83022 15732 3042 ,134049,0.6363,True
1050000,1329800,36046.0,0.17,0.465,42349 69181 74223 79194 72138 73249 63517 45770 24106 79541 59199 32584 83022 15732 3042 ,2724372,0.6358,True
1050000,1331112,36024.0,0.16899999999999998,0.466,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 59199 32584 83022 15732 3042 ,191732,0.6361,True
1050000,1331305,35997.04,0.16899999999999998,0.467,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 59199 88287 83022 15732 3042 ,138016,0.6303,True
1050000,1331458,35850.0,0.16899999999999998,0.47200000000000003,42349 69181 74076 79194 72138 73249 63517 45770 24106 33104 79594 59077 83064 12527 3042 ,202830,0.637,True
1050000,1331530,35845.42,0.168,0.47200000000000003,42349 69181 74076 79194 72138 73249 63517 45770 24106 33104 79594 59063 83064 12527 3042 ,135258,0.6349,True
1050000,1331747,35832.0,0.168,0.47200000000000003,42349 69181 74223 72138 79098 73249 63517 45770 24106 79541 59199 33104 83064 12527 3042 ,215342,0.6346,True
1050000,1332567,35830.0,0.16699999999999998,0.47200000000000003,42349 69181 74223 79194 72138 73249 63517 45770 24106 59199 33104 79594 83064 12527 3042 ,204760,0.6362,True
1050000,1332619,35824.0,0.16699999999999998,0.473,42349 69181 74223 72138 79098 73249 63517 45770 24106 79541 33104 59077 83064 15732 3042 ,179775,0.6358,True
1050000,1333439,35821.0,0.16699999999999998,0.473,42349 69181 74223 79194 72138 73249 63517 45770 24106 33104 79594 59077 83064 15732 3042 ,494903,0.6268,True
1050000,1333511,35816.0,0.166,0.473,42349 69181 74223 79194 72138 73249 63517 45770 24106 33104 79594 59063 83064 15732 3042 ,3824339,0.6376,True
1050000,1333921,35811.0,0.166,0.473,42349 69181 74223 79194 72138 73249 63517 45770 24106 79541 33104 59077 83064 12527 3042 ,206577,0.637,True
1050000,1333931,35801.31,0.166,0.473,42349 69181 74076 72138 79098 73249 63517 45770 24106 79541 33104 59077 83064 15732 3042 ,132795,0.6362,True
1050000,1334751,35799.05,0.165,0.473,42349 69181 74076 79194 72138 73249 63517 45770 24106 33104 79594 59077 83064 15732 3042 ,133550,0.6352,True
1050000,1334823,35794.14,0.165,0.474,42349 69181 74076 79194 72138 73249 63517 45770 24106 33104 79594 59063 83064 15732 3042 ,135258,0.6349,True
1050000,1335233,35788.0,0.165,0.474,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 33104 59077 83064 12527 3042 ,204908,0.6374,True
1050000,1335305,35783.0,0.165,0.474,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 33104 59063 83064 12527 3042 ,206034,0.6381,True
1050000,1335860,35779.0,0.16399999999999998,0.474,42349 69181 74223 79194 72138 73249 63517 45770 24106 59199 33104 79594 83064 15732 3042 ,3824339,0.6376,True
1050000,1336342,35768.0,0.16399999999999998,0.474,42349 69181 74223 79194 72138 73249 63517 45770 24106 79541 59199 33104 83064 12527 3042 ,204760,0.6362,True
1050000,1336404,35765.0,0.16399999999999998,0.475,42349 69181 74223 79194 72138 73249 63517 45770 24106 33104 79594 59077 83022 15732 3042 ,3835232,0.6331,True
1050000,1337214,35759.0,0.163,0.475,42349 69181 74223 79194 72138 73249 63517 45770 24106 79541 33104 59077 83064 15732 3042 ,179775,0.6358,True
1050000,1337654,35746.0,0.162,0.475,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 59199 33104 83064 12527 3042 ,185118,0.6394,True
1050000,1337716,35742.0,0.162,0.475,42349 69181 74076 79194 72138 73249 63517 45770 24106 33104 79594 59077 83022 15732 3042 ,1523664,0.6347,True
1050000,1337788,35737.34,0.162,0.475,42349 69181 74076 79194 72138 73249 63517 45770 24106 33104 79594 59063 83022 15732 3042 ,122757,0.6364,True
1050000,1338526,35737.0,0.161,0.475,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 33104 59077 83064 15732 3042 ,187106,0.6351,True
1050000,1338598,35732.0,0.161,0.47600000000000003,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 33104 59063 83064 15732 3042 ,182769,0.6309,True
1050000,1338825,35722.0,0.161,0.47600000000000003,42349 69181 74223 79194 72138 73249 63517 45770 24106 59199 33104 79594 83022 15732 3042 ,3740601,0.634,True
1050000,1339635,35717.0,0.16,0.47600000000000003,42349 69181 74223 79194 72138 73249 63517 45770 24106 79541 59199 33104 83064 15732 3042 ,204760,0.6362,True
1050000,1339849,35707.0,0.16,0.47600000000000003,42349 69181 74081 79194 72138 73249 63517 45770 24106 79541 59199 33104 83064 15732 3042 ,182604,0.6363,True
1050000,1340179,35703.0,0.16,0.47700000000000004,42349 69181 74223 79194 72138 73249 63517 45770 24106 79541 33104 59077 83022 15732 3042 ,2947516,0.6366,True
1050000,1340947,35694.23,0.159,0.47700000000000004,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 59199 33104 83064 15732 3042 ,134843,0.6338,True
1050000,1341491,35680.0,0.159,0.47700000000000004,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 33104 59077 83022 15732 3042 ,206576,0.637,True
1050000,1342600,35660.0,0.157,0.478,42349 69181 74223 79194 72138 73249 63517 45770 24106 79541 59199 33104 83022 15732 3042 ,179775,0.6358,True
1050000,1342814,35651.0,0.157,0.478,42349 69181 74081 79194 72138 73249 63517 45770 24106 79541 59199 33104 83022 15732 3042 ,162920,0.6279,True
1050000,1343110,35640.67,0.157,0.479,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 59199 33104 83026 15732 3042 ,134049,0.6363,True
1050000,1343912,35637.4,0.156,0.479,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 59199 33104 83022 15732 3042 ,138016,0.6303,True
1050000,1343932,35313.0,0.156,0.49,42349 69181 74076 79194 72138 73249 63517 45770 24106 79541 59199 33104 83022 21529 3042 ,162908,0.6329,True
1050000,1343959,35189.0,0.156,0.494,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79594 59063 83022 15732 3042 ,217737,0.6364,True
1050000,1344769,35183.32,0.155,0.494,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59063 83064 15732 3042 ,125206,0.6372,True
1050000,1345806,35144.0,0.154,0.495,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 59199 83064 15732 3042 ,216324,0.6352,True
1050000,1346308,35139.2,0.154,0.495,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 59199 79594 83022 15732 3042 ,123293,0.6345,True
1050000,1347118,35133.04,0.153,0.496,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 83064 15732 3042 ,138015,0.6303,True
1050000,1347734,35130.0,0.152,0.496,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59063 83022 15732 3042 ,1573501,0.6407,True
1050000,1348771,35091.0,0.151,0.49700000000000005,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 59199 83022 15732 3042 ,179775,0.6358,True
1050000,1348985,35086.0,0.151,0.49700000000000005,42349 69181 74081 79194 72138 73249 63517 45770 24106 73113 79541 59199 83022 15732 3042 ,162920,0.6279,True
1050000,1349281,35081.3,0.151,0.49700000000000005,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 83026 15732 3042 ,134049,0.6363,True
1050000,1350083,35079.31,0.15,0.49700000000000005,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 83022 15732 3042 ,141581,0.6339,True
